layer	condition	metric	mean	ci_low	ci_high	n
23	dependency_swap:alpha=1:window=16	paired_logp_gap	0.04172457133730253	0.030785077013489273	0.05379837355403987	108
23	dependency_swap:alpha=1:window=16	random_gain	0.00039169468261577466	-0.000527686004837354	0.0013305255901758315	108
23	dependency_swap:alpha=1:window=16	rescue_gain	-0.003736816070697926	-0.005257484627266725	-0.0022301502387832737	108
23	dependency_swap:alpha=1:window=16	rescue_logp	-0.668791961752706	-0.7094551935964437	-0.6282665853147154	108
23	dependency_swap:alpha=1:window=16	residual_norm	10.682162391918677	9.14335961377731	12.547032651884686	108
23	dependency_swap:alpha=1:window=32	control_logp	-0.6650551456820082	-0.7046479511592123	-0.625669284903065	108
23	dependency_swap:alpha=1:window=32	correct_logp	-0.6233305743447056	-0.6586342030032366	-0.5865384507337931	108
23	dependency_swap:alpha=1:window=32	necessity_change	0.004318118509319093	0.002011897604636572	0.006567772136380274	108
23	dependency_swap:alpha=1:window=32	necessity_logp	-0.6190124558353866	-0.6540334007944222	-0.5839426277308828	108
23	dependency_swap:alpha=1:window=32	paired_logp_gap	0.04172457133730253	0.03095743936245088	0.05352328877758095	108
23	dependency_swap:alpha=1:window=32	random_gain	0.00040821910456374837	-0.0009598882489458278	0.0017875306032322047	108
23	dependency_swap:alpha=1:window=32	rescue_gain	-0.004671449186625304	-0.0071359140729462655	-0.002216967622990962	108
23	dependency_swap:alpha=1:window=32	rescue_logp	-0.6697265948686335	-0.7109954226141174	-0.6314836893817065	108
23	dependency_swap:alpha=1:window=32	residual_norm	10.682162391918677	9.161232257551617	12.505858189943764	108
23	dependency_swap:alpha=1:window=4	control_logp	-0.6650551456820082	-0.7041912848681763	-0.6237342896043426	108
23	dependency_swap:alpha=1:window=4	correct_logp	-0.6233305743447056	-0.6590538684140753	-0.5865244801639131	108
23	dependency_swap:alpha=1:window=4	necessity_change	0.0005182421041859521	-0.0005396088102349528	0.0015364847973816924	108
23	dependency_swap:alpha=1:window=4	necessity_logp	-0.6228123322405197	-0.6596817440491308	-0.5865832464079614	108
23	dependency_swap:alpha=1:window=4	paired_logp_gap	0.04172457133730253	0.03123221824773484	0.05384765610581747	108
23	dependency_swap:alpha=1:window=4	random_gain	0.00020629457301563688	-0.0006227692865111209	0.0010212493680969415	108
23	dependency_swap:alpha=1:window=4	rescue_gain	-0.00043917061002166183	-0.0014819534771420336	0.0006548879806090284	108
23	dependency_swap:alpha=1:window=4	rescue_logp	-0.6654943162920298	-0.7041214395693883	-0.6255362326900165	108
23	dependency_swap:alpha=1:window=4	residual_norm	10.682162391918677	9.168295059463492	12.437446919359543	108
23	dependency_swap:alpha=1:window=8	control_logp	-0.6650551456820082	-0.7043814043824871	-0.626645743139778	108
23	dependency_swap:alpha=1:window=8	correct_logp	-0.6233305743447056	-0.6592509751277114	-0.5876661586057809	108
23	dependency_swap:alpha=1:window=8	necessity_change	0.0016280761747448534	0.0002752425149083138	0.00296153203687734	108
23	dependency_swap:alpha=1:window=8	necessity_logp	-0.6217024981699608	-0.6578070995121919	-0.5852681358275866	108
23	dependency_swap:alpha=1:window=8	paired_logp_gap	0.04172457133730253	0.030989520224156204	0.05329730129214349	108
23	dependency_swap:alpha=1:window=8	random_gain	0.00027884363576217937	-0.0004965625496374236	0.0010393630989171826	108
23	dependency_swap:alpha=1:window=8	rescue_gain	-0.001506632814804713	-0.002825906779617071	-0.0001650181702441641	108
23	dependency_swap:alpha=1:window=8	rescue_logp	-0.6665617784968129	-0.704815286739419	-0.6265079221136317	108
23	dependency_swap:alpha=1:window=8	residual_norm	10.682162391918677	9.1546289720745	12.499181275400849	108
