layer	condition	metric	mean	ci_low	ci_high	n
23	dependency_swap:alpha=1	paired_logp_gap	0.04172457133730253	0.03067973573450689	0.05329163272830622	108
23	dependency_swap:alpha=1	random_gain	-0.003141431344879998	-0.007224810330404176	0.0001733376196137179	108
23	dependency_swap:alpha=1	rescue_gain	0.009272960049134714	0.0024184302944276065	0.016475819906702743	108
23	dependency_swap:alpha=1	rescue_logp	-0.6557821856328735	-0.6940850257149173	-0.6131762721334343	108
23	dependency_swap:alpha=1	residual_norm	10.682162391918677	9.122341348920708	12.490933397439894	108
23	locally_corrupted:alpha=1	control_logp	-0.6236817029615244	-0.6608461854151554	-0.5878504579093445	108
23	locally_corrupted:alpha=1	correct_logp	-0.6233305743447056	-0.6595754946478539	-0.5868783912173025	108
23	locally_corrupted:alpha=1	necessity_change	0.004114142308632533	0.001799378499250721	0.00627277322044527	108
23	locally_corrupted:alpha=1	necessity_logp	-0.6192164320360731	-0.6542367775717544	-0.5838292037550774	108
23	locally_corrupted:alpha=1	paired_logp_gap	0.00035112861681867527	-0.002826734473583875	0.0038154650031140547	108
23	locally_corrupted:alpha=1	random_gain	0.0003530279629760318	-0.0004547187368626948	0.0010864909082927083	108
23	locally_corrupted:alpha=1	rescue_gain	-0.0036177918038986347	-0.0059298098846166224	-0.0010532503188760212	108
23	locally_corrupted:alpha=1	rescue_logp	-0.627299494765423	-0.6662474476421872	-0.5894331470062888	108
23	locally_corrupted:alpha=1	residual_norm	4.2255916054602025	3.7370930097445294	4.775778210963364	108
25	counterfactual_rationale:alpha=1	control_logp	-0.628333514901223	-0.6650480359344295	-0.5910217794244764	108
25	counterfactual_rationale:alpha=1	correct_logp	-0.6233305743447056	-0.6619409879428093	-0.5877541912029739	108
25	counterfactual_rationale:alpha=1	necessity_change	0.0044533055689599775	-0.0007900124243288128	0.008912413167180834	108
25	counterfactual_rationale:alpha=1	necessity_logp	-0.6188772687757457	-0.6562447004261668	-0.583611147167782	108
25	counterfactual_rationale:alpha=1	paired_logp_gap	0.005002940556517354	-0.00030632927944814717	0.012045895522115404	108
25	counterfactual_rationale:alpha=1	random_gain	-0.00039264739111617757	-0.002313503040069783	0.001258803438395261	108
25	counterfactual_rationale:alpha=1	rescue_gain	-0.0037313532774095183	-0.008490582421008084	0.002267990506219632	108
25	counterfactual_rationale:alpha=1	rescue_logp	-0.6320648681786325	-0.6685706847278332	-0.5950489148566569	108
25	counterfactual_rationale:alpha=1	residual_norm	8.607265187634361	7.531612981303974	10.18925624280064	108
25	dependency_swap:alpha=1	control_logp	-0.6650551456820082	-0.7059222466484816	-0.6269287168910659	108
25	dependency_swap:alpha=1	correct_logp	-0.6233305743447056	-0.6597995502563815	-0.585188645321048	108
25	dependency_swap:alpha=1	necessity_change	-0.016431545355805644	-0.02554683516284934	-0.008104718414445725	108
25	dependency_swap:alpha=1	necessity_logp	-0.6397621197005113	-0.6772629312653508	-0.603112014769404	108
25	dependency_swap:alpha=1	paired_logp_gap	0.04172457133730253	0.030737020130510682	0.05400453896641179	108
25	dependency_swap:alpha=1	random_gain	-0.002308141440153122	-0.006571834406780976	0.0008359023818263297	108
25	dependency_swap:alpha=1	rescue_gain	0.013555723483915682	0.005094083360637779	0.022987535185422053	108
25	dependency_swap:alpha=1	rescue_logp	-0.6514994221980925	-0.6922008610778937	-0.613299762826689	108
25	dependency_swap:alpha=1	residual_norm	13.67968448223891	11.96534047866309	15.892835115172245	108
25	locally_corrupted:alpha=1	control_logp	-0.6236817029615244	-0.6619387829503803	-0.5863567775184357	108
25	locally_corrupted:alpha=1	correct_logp	-0.6233305743447056	-0.6627398186846188	-0.5886030024883372	108
25	locally_corrupted:alpha=1	necessity_change	0.0037907998043077962	0.001015679131227511	0.00619821775773609	108
25	locally_corrupted:alpha=1	necessity_logp	-0.6195397745403979	-0.6549093209138072	-0.5846453387428213	108
25	locally_corrupted:alpha=1	paired_logp_gap	0.00035112861681867527	-0.002734804287966755	0.004137369497092785	108
25	locally_corrupted:alpha=1	random_gain	0.00042588981213393035	-0.00027409294206235144	0.0011639925547771983	108
25	locally_corrupted:alpha=1	rescue_gain	-0.0036598650945557486	-0.006198259925952664	-0.0009564560320642271	108
25	locally_corrupted:alpha=1	rescue_logp	-0.6273415680560801	-0.6632212744956767	-0.5885293844155968	108
25	locally_corrupted:alpha=1	residual_norm	5.56016273299853	4.913581941194005	6.281840804936708	108
